id,name,Type,Gender,Skin,Attribute Count,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7
4957,Punk #4957,Human,Female,Light,2,Red Mohawk,Clown Eyes Blue,,,,,
4958,Punk #4958,Human,Female,Albino,3,Green Eye Shadow,Hot Lipstick,Frumpy Hair,,,,
4959,Punk #4959,Human,Male,Light,3,Earring,Knitted Cap,Eye Patch,,,,
4960,Punk #4960,Human,Male,Albino,3,Peak Spike,Front Beard Dark,Mole,,,,
4961,Punk #4961,Human,Female,Dark,3,Cap,Green Eye Shadow,Earring,,,,
4962,Punk #4962,Human,Male,Dark,3,Mustache,Earring,Knitted Cap,,,,
4963,Punk #4963,Human,Female,Medium,2,Cap,Classic Shades,,,,,
4964,Punk #4964,Human,Female,Light,3,Vape,Black Lipstick,Mohawk Thin,,,,
4965,Punk #4965,Human,Male,Albino,3,Nerd Glasses,Normal Beard,Knitted Cap,,,,
4966,Punk #4966,Human,Male,Albino,3,Cigarette,Classic Shades,Headband,,,,
4967,Punk #4967,Human,Male,Dark,3,Shadow Beard,Purple Hair,Small Shades,,,,
4968,Punk #4968,Human,Male,Light,3,Shadow Beard,Earring,Mohawk,,,,
4969,Punk #4969,Human,Male,Medium,2,Fedora,Goat,,,,,
4970,Punk #4970,Human,Male,Dark,3,Handlebars,Purple Hair,Small Shades,,,,
4971,Punk #4971,Human,Male,Dark,5,Cigarette,Front Beard,Earring,Mohawk,Eye Patch,,
4972,Punk #4972,Human,Female,Light,2,Mohawk Thin,Clown Eyes Blue,,,,,
4973,Punk #4973,Human,Male,Dark,4,Front Beard,Bandana,Earring,Mole,,,
4974,Punk #4974,Human,Male,Medium,3,Earring,Knitted Cap,Eye Patch,,,,
4975,Punk #4975,Human,Male,Albino,3,Cap Forward,Earring,Eye Patch,,,,
4976,Punk #4976,Human,Male,Medium,3,Messy Hair,Goat,Smile,,,,
4977,Punk #4977,Human,Male,Medium,2,Vampire Hair,Eye Mask,,,,,
4978,Punk #4978,Human,Male,Dark,3,Cigarette,Cap Forward,Chinstrap,,,,
4979,Punk #4979,Human,Female,Dark,2,Big Shades,Dark Hair,,,,,
4980,Punk #4980,Human,Female,Albino,2,Regular Shades,Blonde Bob,,,,,
4981,Punk #4981,Human,Female,Medium,4,Pipe,Purple Eye Shadow,Wild Hair,Earring,,,
4982,Punk #4982,Human,Male,Light,4,Cigarette,Silver Chain,Nerd Glasses,Shaved Head,,,
4983,Punk #4983,Human,Female,Dark,3,Clown Nose,Red Mohawk,Hot Lipstick,,,,
4984,Punk #4984,Human,Male,Medium,4,Vampire Hair,Cigarette,Normal Beard,VR,,,
4985,Punk #4985,Human,Female,Dark,2,Tassle Hat,Big Shades,,,,,
4986,Punk #4986,Human,Male,Albino,2,Eye Mask,Peak Spike,,,,,
4987,Punk #4987,Human,Male,Dark,3,Bandana,Buck Teeth,Clown Eyes Green,,,,
4988,Punk #4988,Human,Male,Medium,3,Eye Mask,Luxurious Beard,Headband,,,,
4989,Punk #4989,Human,Male,Dark,3,Vampire Hair,Goat,3D Glasses,,,,
4990,Punk #4990,Human,Female,Light,3,Black Lipstick,Clown Eyes Blue,Cigarette,,,,
4991,Punk #4991,Human,Male,Medium,2,Messy Hair,Regular Shades,,,,,
4992,Punk #4992,Human,Male,Albino,2,Hoodie,Classic Shades,,,,,
4993,Punk #4993,Human,Male,Dark,4,Stringy Hair,Cigarette,Normal Beard Black,Regular Shades,,,
4994,Punk #4994,Human,Male,Medium,3,Goat,Mohawk,Mole,,,,
4995,Punk #4995,Human,Male,Light,2,Hoodie,Horned Rim Glasses,,,,,
4996,Punk #4996,Human,Female,Medium,3,Red Mohawk,Hot Lipstick,Earring,,,,
4997,Punk #4997,Human,Female,Medium,3,Purple Eye Shadow,Hot Lipstick,Straight Hair Dark,,,,
4998,Punk #4998,Human,Male,Dark,4,Cigarette,Messy Hair,Frown,Chinstrap,,,
4999,Punk #4999,Human,Male,Light,4,Stringy Hair,Nerd Glasses,Goat,Mole,,,
5000,Punk #5000,Human,Female,Light,3,Wild White Hair,Green Eye Shadow,Hot Lipstick,,,,
5001,Punk #5001,Human,Female,Dark,2,Orange Side,Hot Lipstick,,,,,
5002,Punk #5002,Human,Male,Dark,4,Beanie,Earring,Nerd Glasses,Pipe,,,
5003,Punk #5003,Human,Male,Medium,3,Frown,Headband,3D Glasses,,,,
5004,Punk #5004,Human,Male,Light,4,Front Beard Dark,Earring,Horned Rim Glasses,Headband,,,
5005,Punk #5005,Human,Female,Dark,2,Messy Hair,Nerd Glasses,,,,,
5006,Punk #5006,Human,Male,Medium,3,Vampire Hair,Chinstrap,Regular Shades,,,,
5007,Punk #5007,Human,Female,Albino,2,Straight Hair,Hot Lipstick,,,,,
5008,Punk #5008,Human,Male,Medium,2,Classic Shades,Cowboy Hat,,,,,
5009,Punk #5009,Human,Female,Dark,3,Cap,Big Shades,Earring,,,,
5010,Punk #5010,Human,Female,Light,4,Horned Rim Glasses,Medical Mask,Straight Hair,Purple Lipstick,,,
5011,Punk #5011,Human,Female,Dark,2,Straight Hair Dark,Cigarette,,,,,
5012,Punk #5012,Human,Male,Medium,2,Cigarette,Crazy Hair,,,,,
5013,Punk #5013,Human,Male,Light,3,Messy Hair,Normal Beard Black,Pipe,,,,
5014,Punk #5014,Human,Female,Medium,3,Black Lipstick,Straight Hair Blonde,Clown Eyes Blue,,,,
5015,Punk #5015,Human,Male,Dark,4,Buck Teeth,Vape,Goat,Mohawk,,,
5016,Punk #5016,Human,Male,Albino,4,Earring,Do-rag,Regular Shades,Mole,,,
5017,Punk #5017,Human,Male,Dark,3,Bandana,Big Shades,Earring,,,,
5018,Punk #5018,Human,Male,Dark,2,Frumpy Hair,Goat,,,,,
5019,Punk #5019,Human,Male,Light,3,Earring,Nerd Glasses,Mohawk Dark,,,,
5020,Punk #5020,Human,Male,Dark,3,Bandana,Front Beard Dark,Classic Shades,,,,
5021,Punk #5021,Human,Male,Dark,3,Mohawk Thin,Shadow Beard,Earring,,,,
5022,Punk #5022,Human,Male,Dark,2,Normal Beard,Mohawk,,,,,
5023,Punk #5023,Human,Male,Dark,4,Peak Spike,Front Beard Dark,Earring,Nerd Glasses,,,
5024,Punk #5024,Human,Female,Medium,4,Blue Eye Shadow,Black Lipstick,Earring,Straight Hair Dark,,,
5025,Punk #5025,Human,Male,Dark,3,Vampire Hair,Medical Mask,Eye Patch,,,,
5026,Punk #5026,Human,Female,Medium,3,Straight Hair,Classic Shades,Earring,,,,
5027,Punk #5027,Human,Female,Dark,3,Wild White Hair,Clown Eyes Green,Earring,,,,
5028,Punk #5028,Human,Male,Dark,3,Messy Hair,Muttonchops,Small Shades,,,,
5029,Punk #5029,Human,Male,Light,2,Headband,Clown Eyes Green,,,,,
5030,Punk #5030,Human,Female,Light,2,Horned Rim Glasses,Wild Hair,,,,,
5031,Punk #5031,Human,Male,Light,3,Frumpy Hair,Clown Eyes Blue,Shadow Beard,,,,
5032,Punk #5032,Human,Female,Medium,4,Hot Lipstick,Wild Hair,Clown Eyes Blue,Cigarette,,,
5033,Punk #5033,Human,Male,Light,3,Peak Spike,Handlebars,Classic Shades,,,,
5034,Punk #5034,Human,Male,Light,3,Cap,Shadow Beard,Classic Shades,,,,
5035,Punk #5035,Human,Male,Medium,3,Handlebars,Classic Shades,Knitted Cap,,,,
5036,Punk #5036,Human,Female,Albino,4,Red Mohawk,Clown Eyes Green,Hot Lipstick,Earring,,,
5037,Punk #5037,Human,Male,Light,3,Cap,Shadow Beard,Earring,,,,
5038,Punk #5038,Human,Female,Medium,3,Purple Eye Shadow,Mohawk Dark,Cigarette,,,,
5039,Punk #5039,Human,Male,Medium,3,Front Beard Dark,Horned Rim Glasses,Do-rag,,,,
5040,Punk #5040,Human,Female,Dark,2,Tassle Hat,Black Lipstick,,,,,
5041,Punk #5041,Human,Male,Dark,3,Mustache,Small Shades,Mohawk Dark,,,,
5042,Punk #5042,Human,Female,Dark,3,Mohawk Thin,Hot Lipstick,Clown Eyes Blue,,,,
5043,Punk #5043,Human,Female,Light,2,Messy Hair,Clown Eyes Blue,,,,,
5044,Punk #5044,Human,Female,Medium,3,Black Lipstick,Eye Patch,Frumpy Hair,,,,
5045,Punk #5045,Human,Female,Albino,2,Mohawk Dark,Nerd Glasses,,,,,
5046,Punk #5046,Human,Male,Medium,2,Small Shades,Mole,,,,,
5047,Punk #5047,Human,Male,Dark,2,Police Cap,Rosy Cheeks,,,,,
5048,Punk #5048,Human,Male,Light,3,Bandana,Handlebars,Earring,,,,
5049,Punk #5049,Human,Female,Light,3,Orange Side,Clown Eyes Green,Purple Lipstick,,,,
5050,Punk #5050,Human,Male,Light,3,Shadow Beard,Shaved Head,Regular Shades,,,,
5051,Punk #5051,Human,Male,Medium,4,Front Beard,Peak Spike,Earring,3D Glasses,,,
5052,Punk #5052,Human,Female,Light,3,Clown Nose,Purple Eye Shadow,Mohawk Dark,,,,
5053,Punk #5053,Human,Female,Dark,4,Vape,Wild White Hair,Hot Lipstick,Earring,,,
5054,Punk #5054,Human,Female,Dark,1,Clown Eyes Blue,,,,,,
5055,Punk #5055,Human,Female,Medium,4,Black Lipstick,Straight Hair,Regular Shades,Earring,,,
5056,Punk #5056,Human,Male,Albino,4,Beanie,Luxurious Beard,Earring,VR,,,
5057,Punk #5057,Human,Male,Dark,5,Chinstrap,Classic Shades,Earring,Shaved Head,Mole,,
5058,Punk #5058,Human,Male,Light,2,Stringy Hair,Small Shades,,,,,
5059,Punk #5059,Human,Male,Light,3,Gold Chain,Headband,Regular Shades,,,,
5060,Punk #5060,Human,Female,Dark,4,Green Eye Shadow,Purple Lipstick,Earring,Straight Hair Dark,,,
5061,Punk #5061,Human,Male,Dark,2,Frumpy Hair,Big Beard,,,,,
5062,Punk #5062,Human,Male,Medium,3,Front Beard Dark,Crazy Hair,VR,,,,
5063,Punk #5063,Human,Male,Dark,3,Front Beard Dark,Nerd Glasses,Shaved Head,,,,
5064,Punk #5064,Human,Female,Medium,3,Eye Mask,Straight Hair,Cigarette,,,,
5065,Punk #5065,Human,Male,Medium,3,Front Beard Dark,Fedora,Earring,,,,
5066,Punk #5066,Zombie,Male,,3,Earring,Knitted Cap,Smile,,,,
5067,Punk #5067,Human,Female,Dark,3,Red Mohawk,Classic Shades,Earring,,,,
5068,Punk #5068,Human,Female,Dark,3,Messy Hair,Welding Goggles,Earring,,,,
5069,Punk #5069,Human,Female,Medium,2,Green Eye Shadow,Straight Hair Dark,,,,,
5070,Punk #5070,Human,Male,Light,3,Cap Forward,Regular Shades,Mole,,,,
5071,Punk #5071,Human,Female,Light,3,Big Shades,Bandana,Hot Lipstick,,,,
5072,Punk #5072,Human,Male,Light,3,Horned Rim Glasses,Knitted Cap,Smile,,,,
5073,Punk #5073,Human,Female,Medium,3,Hot Lipstick,Classic Shades,Mohawk Dark,,,,
5074,Punk #5074,Human,Female,Dark,4,Cap,Hot Lipstick,Cigarette,Nerd Glasses,,,
5075,Punk #5075,Human,Female,Medium,3,Green Eye Shadow,Headband,Earring,,,,
5076,Punk #5076,Human,Female,Dark,2,Black Lipstick,Wild Blonde,,,,,
5077,Punk #5077,Human,Male,Medium,3,Messy Hair,Earring,Horned Rim Glasses,,,,
5078,Punk #5078,Human,Male,Medium,3,Normal Beard Black,Classic Shades,Knitted Cap,,,,
5079,Punk #5079,Human,Female,Medium,4,Pipe,Messy Hair,Clown Eyes Green,Hot Lipstick,,,
5080,Punk #5080,Human,Male,Light,4,Shadow Beard,Wild Hair,Earring,Small Shades,,,
5081,Punk #5081,Human,Female,Light,4,Black Lipstick,Blonde Short,VR,Cigarette,,,
5082,Punk #5082,Human,Female,Medium,3,Blonde Short,Eye Patch,Hot Lipstick,,,,
5083,Punk #5083,Human,Female,Dark,4,Pink With Hat,Clown Eyes Green,Earring,Cigarette,,,
5084,Punk #5084,Human,Female,Light,3,Black Lipstick,Straight Hair Blonde,Clown Eyes Blue,,,,
5085,Punk #5085,Human,Female,Albino,3,Purple Lipstick,Earring,Mohawk Dark,,,,
5086,Punk #5086,Human,Female,Light,2,Regular Shades,Mohawk Dark,,,,,
5087,Punk #5087,Human,Male,Medium,2,Front Beard,Knitted Cap,,,,,
5088,Punk #5088,Human,Male,Albino,3,Earring,Knitted Cap,Regular Shades,,,,
5089,Punk #5089,Human,Male,Medium,3,Muttonchops,Wild Hair,Regular Shades,,,,
5090,Punk #5090,Human,Male,Light,3,Stringy Hair,Goat,Eye Patch,,,,
5091,Punk #5091,Human,Male,Albino,2,Wild Hair,Nerd Glasses,,,,,
5092,Punk #5092,Human,Male,Light,3,Luxurious Beard,Hoodie,Regular Shades,,,,
5093,Punk #5093,Human,Male,Light,3,Cap,Rosy Cheeks,3D Glasses,,,,
5094,Punk #5094,Human,Female,Medium,3,Hot Lipstick,Mohawk Dark,Clown Eyes Blue,,,,
5095,Punk #5095,Human,Male,Light,3,Shadow Beard,Earring,Knitted Cap,,,,
5096,Punk #5096,Human,Female,Medium,4,Pipe,Clown Eyes Green,Hot Lipstick,Blonde Bob,,,
5097,Punk #5097,Human,Female,Medium,3,Blue Eye Shadow,Black Lipstick,Wild Hair,,,,
5098,Punk #5098,Human,Male,Dark,3,Frumpy Hair,Frown,Front Beard Dark,,,,
5099,Punk #5099,Human,Female,Light,2,Bandana,Clown Eyes Blue,,,,,
5100,Punk #5100,Human,Male,Dark,3,Clown Nose,Mohawk Thin,Earring,,,,
5101,Punk #5101,Human,Male,Dark,5,Frown,Mohawk Thin,Front Beard Dark,Earring,Small Shades,,
5102,Punk #5102,Human,Female,Light,2,Green Eye Shadow,Crazy Hair,,,,,
5103,Punk #5103,Human,Male,Dark,3,Frumpy Hair,Normal Beard,VR,,,,
5104,Punk #5104,Human,Male,Light,3,Cigarette,Peak Spike,Horned Rim Glasses,,,,
5105,Punk #5105,Human,Female,Medium,3,Mohawk,Clown Eyes Green,Earring,,,,
5106,Punk #5106,Human,Female,Medium,4,Mole,Hot Lipstick,Classic Shades,Mohawk Dark,,,
5107,Punk #5107,Human,Male,Light,4,Gold Chain,Muttonchops,Wild Hair,Horned Rim Glasses,,,
5108,Punk #5108,Human,Female,Medium,5,Black Lipstick,Purple Eye Shadow,Frumpy Hair,Earring,Cigarette,,
5109,Punk #5109,Human,Male,Medium,4,Hoodie,Shadow Beard,Horned Rim Glasses,Mole,,,
5110,Punk #5110,Human,Male,Light,4,Earring,Nerd Glasses,Goat,Crazy Hair,,,
5111,Punk #5111,Human,Male,Light,3,Eye Mask,Normal Beard,Cowboy Hat,,,,
5112,Punk #5112,Human,Male,Light,4,Wild Hair,Vape,Earring,Goat,,,
5113,Punk #5113,Human,Male,Light,3,Frown,Mohawk Thin,Mustache,,,,
5114,Punk #5114,Human,Male,Light,4,Mohawk Thin,Earring,Regular Shades,Big Beard,,,
5115,Punk #5115,Human,Female,Dark,2,Red Mohawk,Blue Eye Shadow,,,,,
5116,Punk #5116,Human,Male,Medium,2,Hoodie,3D Glasses,,,,,
5117,Punk #5117,Human,Female,Dark,3,Blue Eye Shadow,Messy Hair,Black Lipstick,,,,
5118,Punk #5118,Human,Female,Light,4,Black Lipstick,Medical Mask,Pigtails,Earring,,,
5119,Punk #5119,Human,Male,Dark,2,Peak Spike,Nerd Glasses,,,,,
5120,Punk #5120,Human,Female,Light,2,Dark Hair,Rosy Cheeks,,,,,
5121,Punk #5121,Human,Female,Albino,2,Tassle Hat,Purple Eye Shadow,,,,,
5122,Punk #5122,Human,Male,Dark,2,Front Beard,Cap,,,,,
5123,Punk #5123,Human,Male,Dark,2,Mohawk Thin,Normal Beard,,,,,
5124,Punk #5124,Human,Female,Light,2,VR,Blonde Bob,,,,,
5125,Punk #5125,Human,Female,Light,3,Pipe,Rosy Cheeks,Blonde Bob,,,,
5126,Punk #5126,Human,Male,Dark,3,Handlebars,Big Shades,Mohawk,,,,
5127,Punk #5127,Human,Male,Medium,4,Cigarette,Peak Spike,Big Shades,Chinstrap,,,
5128,Punk #5128,Human,Male,Medium,3,Cap Forward,Mustache,Earring,,,,
5129,Punk #5129,Human,Female,Medium,3,Black Lipstick,Crazy Hair,Earring,,,,
5130,Punk #5130,Human,Male,Dark,3,Cap Forward,Pipe,Eye Patch,,,,
5131,Punk #5131,Human,Male,Dark,3,Mohawk Thin,Earring,Smile,,,,
5132,Punk #5132,Human,Female,Light,3,Choker,Mohawk Dark,Clown Eyes Blue,,,,
5133,Punk #5133,Human,Male,Medium,4,Big Shades,Earring,Normal Beard,Mohawk Dark,,,
5134,Punk #5134,Human,Female,Light,1,Black Lipstick,,,,,,
5135,Punk #5135,Human,Female,Medium,4,Pipe,Blue Eye Shadow,Wild White Hair,Black Lipstick,,,
5136,Punk #5136,Human,Male,Dark,2,Cap,3D Glasses,,,,,
5137,Punk #5137,Human,Female,Dark,3,Mole,Red Mohawk,Purple Lipstick,,,,
5138,Punk #5138,Human,Male,Medium,3,Earring,VR,Mohawk Dark,,,,
5139,Punk #5139,Human,Female,Light,3,Black Lipstick,Bandana,Cigarette,,,,
5140,Punk #5140,Human,Male,Light,4,Cigarette,Normal Beard Black,Earring,Headband,,,
5141,Punk #5141,Human,Male,Light,2,Cap,Mustache,,,,,
5142,Punk #5142,Human,Male,Dark,2,Normal Beard Black,Knitted Cap,,,,,
5143,Punk #5143,Human,Male,Medium,2,Front Beard,Clown Hair Green,,,,,
5144,Punk #5144,Human,Male,Dark,3,Stringy Hair,Cigarette,Clown Nose,,,,
5145,Punk #5145,Human,Male,Dark,4,Frumpy Hair,Earring,Normal Beard,Regular Shades,,,
5146,Punk #5146,Human,Male,Medium,3,Messy Hair,Classic Shades,Goat,,,,
5147,Punk #5147,Human,Male,Medium,3,Luxurious Beard,Earring,Headband,,,,
5148,Punk #5148,Human,Male,Medium,3,Eye Mask,Hoodie,Normal Beard,,,,
5149,Punk #5149,Human,Male,Medium,5,Clown Nose,Normal Beard Black,Classic Shades,Knitted Cap,Smile,,
5150,Punk #5150,Human,Male,Light,3,Cigarette,Bandana,Clown Eyes Blue,,,,
5151,Punk #5151,Human,Male,Medium,2,Crazy Hair,Mole,,,,,
5152,Punk #5152,Human,Male,Dark,2,Stringy Hair,Regular Shades,,,,,
5153,Punk #5153,Human,Female,Dark,3,Purple Eye Shadow,Wild Hair,Earring,,,,
5154,Punk #5154,Human,Female,Medium,4,Half Shaved,Purple Lipstick,Earring,Clown Eyes Blue,,,
5155,Punk #5155,Human,Male,Medium,3,Wild Hair,Normal Beard,Regular Shades,,,,
5156,Punk #5156,Human,Male,Light,3,Nerd Glasses,Knitted Cap,Pipe,,,,
5157,Punk #5157,Human,Male,Light,3,Peak Spike,VR,Mole,,,,
5158,Punk #5158,Human,Female,Albino,2,Big Shades,Straight Hair,,,,,
5159,Punk #5159,Human,Female,Light,4,Tassle Hat,Hot Lipstick,Earring,Cigarette,,,
5160,Punk #5160,Human,Female,Medium,3,Eye Patch,Hot Lipstick,Wild Blonde,,,,
5161,Punk #5161,Human,Female,Light,2,Clown Eyes Green,Cigarette,,,,,
5162,Punk #5162,Human,Male,Medium,2,Purple Hair,Nerd Glasses,,,,,
5163,Punk #5163,Human,Male,Light,2,Vape,Headband,,,,,
5164,Punk #5164,Human,Female,Medium,3,Hot Lipstick,Half Shaved,VR,,,,
5165,Punk #5165,Human,Female,Dark,2,Purple Eye Shadow,Mohawk Dark,,,,,
5166,Punk #5166,Human,Female,Dark,4,Straight Hair Blonde,Purple Lipstick,Earring,Clown Eyes Blue,,,
5167,Punk #5167,Human,Female,Light,3,Gold Chain,Crazy Hair,Purple Lipstick,,,,
5168,Punk #5168,Human,Female,Dark,2,Orange Side,Purple Lipstick,,,,,
5169,Punk #5169,Human,Male,Dark,2,Clown Nose,Hoodie,,,,,
5170,Punk #5170,Human,Male,Light,3,Big Shades,Fedora,Earring,,,,
5171,Punk #5171,Human,Female,Light,1,Earring,,,,,,
5172,Punk #5172,Human,Female,Light,2,Blue Eye Shadow,Straight Hair,,,,,
5173,Punk #5173,Human,Male,Medium,3,Front Beard,Mohawk Thin,VR,,,,
5174,Punk #5174,Human,Male,Dark,3,Frumpy Hair,Shadow Beard,Earring,,,,
5175,Punk #5175,Human,Male,Medium,4,Cigarette,Bandana,Gold Chain,Earring,,,
5176,Punk #5176,Human,Male,Dark,4,Frown,Big Shades,Earring,Mohawk,,,
5177,Punk #5177,Human,Female,Medium,3,Clown Eyes Green,Straight Hair Blonde,Hot Lipstick,,,,
5178,Punk #5178,Human,Male,Light,2,Police Cap,Big Shades,,,,,
5179,Punk #5179,Human,Male,Medium,2,Fedora,Eye Patch,,,,,
5180,Punk #5180,Human,Female,Dark,2,Crazy Hair,Classic Shades,,,,,
5181,Punk #5181,Human,Female,Dark,3,Tassle Hat,Purple Eye Shadow,Cigarette,,,,
5182,Punk #5182,Human,Male,Albino,4,Police Cap,Earring,Small Shades,Mole,,,
5183,Punk #5183,Human,Female,Dark,3,Vape,Regular Shades,Straight Hair Dark,,,,
5184,Punk #5184,Human,Male,Light,1,Normal Beard,,,,,,
5185,Punk #5185,Human,Male,Light,2,Top Hat,Regular Shades,,,,,
5186,Punk #5186,Human,Female,Medium,3,Pipe,Horned Rim Glasses,Pigtails,,,,
5187,Punk #5187,Human,Female,Medium,3,Red Mohawk,Big Shades,Hot Lipstick,,,,
5188,Punk #5188,Human,Male,Medium,3,Cigarette,Shaved Head,Small Shades,,,,
5189,Punk #5189,Human,Male,Medium,3,Cap,Muttonchops,Earring,,,,
5190,Punk #5190,Human,Female,Dark,2,Clown Eyes Green,Pigtails,,,,,
5191,Punk #5191,Human,Female,Light,2,Vape,Pink With Hat,,,,,
5192,Punk #5192,Human,Male,Albino,3,Wild Hair,Earring,Nerd Glasses,,,,
5193,Punk #5193,Human,Female,Medium,3,Black Lipstick,Mohawk,Clown Eyes Green,,,,
5194,Punk #5194,Human,Male,Light,3,Messy Hair,Earring,Clown Eyes Green,,,,
5195,Punk #5195,Human,Female,Dark,3,Pipe,Bandana,Hot Lipstick,,,,
5196,Punk #5196,Human,Male,Dark,2,Vampire Hair,Front Beard,,,,,
5197,Punk #5197,Human,Male,Light,2,Clown Nose,Luxurious Beard,,,,,
5198,Punk #5198,Human,Male,Dark,3,Mustache,Mohawk,Regular Shades,,,,
5199,Punk #5199,Human,Female,Medium,3,Messy Hair,Hot Lipstick,Nerd Glasses,,,,
5200,Punk #5200,Human,Male,Medium,2,Mohawk,Eye Patch,,,,,
5201,Punk #5201,Human,Male,Dark,3,Frumpy Hair,Eye Mask,Pipe,,,,
5202,Punk #5202,Human,Female,Dark,4,Black Lipstick,Mohawk Thin,Classic Shades,Earring,,,
5203,Punk #5203,Human,Female,Medium,2,Big Shades,Dark Hair,,,,,
5204,Punk #5204,Human,Male,Light,5,Front Beard Dark,Fedora,Classic Shades,Earring,Medical Mask,,
5205,Punk #5205,Human,Male,Albino,2,Frown,Police Cap,,,,,
5206,Punk #5206,Human,Male,Dark,3,Normal Beard Black,Shaved Head,Regular Shades,,,,
5207,Punk #5207,Human,Male,Dark,2,Goat,Mohawk Dark,,,,,
5208,Punk #5208,Human,Female,Light,5,Vape,Black Lipstick,Crazy Hair,Earring,Clown Eyes Blue,,
5209,Punk #5209,Human,Male,Medium,2,Vampire Hair,Small Shades,,,,,
5210,Punk #5210,Human,Female,Dark,2,Green Eye Shadow,Straight Hair Dark,,,,,
5211,Punk #5211,Human,Female,Light,5,Purple Eye Shadow,Purple Lipstick,Earring,Straight Hair Dark,Cigarette,,
5212,Punk #5212,Human,Female,Medium,3,Clown Eyes Green,Purple Lipstick,Blonde Bob,,,,
5213,Punk #5213,Human,Male,Light,3,Police Cap,Chinstrap,VR,,,,
5214,Punk #5214,Human,Male,Albino,3,Silver Chain,Wild Hair,Eye Patch,,,,
5215,Punk #5215,Human,Male,Dark,2,Crazy Hair,Regular Shades,,,,,
5216,Punk #5216,Human,Male,Medium,2,Normal Beard Black,Cap,,,,,
5217,Punk #5217,Ape,Male,,2,Gold Chain,Knitted Cap,,,,,
5218,Punk #5218,Human,Male,Dark,3,Hoodie,Shadow Beard,Classic Shades,,,,
5219,Punk #5219,Human,Female,Medium,3,Medical Mask,Wild Blonde,Purple Lipstick,,,,
5220,Punk #5220,Human,Male,Medium,3,Front Beard,Bandana,Earring,,,,
5221,Punk #5221,Human,Female,Medium,3,Tassle Hat,Big Shades,Hot Lipstick,,,,
5222,Punk #5222,Human,Female,Dark,3,Mole,Black Lipstick,Mohawk Dark,,,,
5223,Punk #5223,Human,Male,Medium,3,Classic Shades,Headband,Big Beard,,,,
5224,Punk #5224,Human,Male,Dark,2,Luxurious Beard,Crazy Hair,,,,,
5225,Punk #5225,Human,Male,Albino,2,Earring,Eye Patch,,,,,
5226,Punk #5226,Human,Male,Light,4,Stringy Hair,Shadow Beard,Earring,Regular Shades,,,
5227,Punk #5227,Human,Male,Dark,2,Cigarette,Frumpy Hair,,,,,
5228,Punk #5228,Human,Male,Light,2,Stringy Hair,Front Beard,,,,,
5229,Punk #5229,Human,Male,Dark,4,Peak Spike,Big Shades,Muttonchops,Smile,,,
5230,Punk #5230,Human,Male,Light,2,Beanie,Shadow Beard,,,,,
5231,Punk #5231,Human,Male,Light,3,Peak Spike,Earring,Normal Beard,,,,
5232,Punk #5232,Human,Female,Medium,4,Wild White Hair,Black Lipstick,Earring,Nerd Glasses,,,
5233,Punk #5233,Human,Male,Medium,3,Cigarette,Knitted Cap,Smile,,,,
5234,Punk #5234,Zombie,Male,,3,Big Shades,Earring,Crazy Hair,,,,
5235,Punk #5235,Human,Male,Dark,3,Clown Nose,Silver Chain,Cowboy Hat,,,,
5236,Punk #5236,Human,Female,Dark,2,Cap,Eye Patch,,,,,
5237,Punk #5237,Human,Male,Dark,2,Peak Spike,Classic Shades,,,,,
5238,Punk #5238,Human,Male,Dark,3,Messy Hair,Classic Shades,Smile,,,,
5239,Punk #5239,Human,Male,Light,2,Handlebars,Clown Hair Green,,,,,
5240,Punk #5240,Human,Male,Dark,2,Knitted Cap,3D Glasses,,,,,
5241,Punk #5241,Human,Male,Light,4,Shadow Beard,Silver Chain,Horned Rim Glasses,Do-rag,,,
5242,Punk #5242,Human,Male,Light,3,Big Shades,Shadow Beard,Cowboy Hat,,,,
5243,Punk #5243,Human,Female,Medium,3,Black Lipstick,Headband,Earring,,,,
5244,Punk #5244,Human,Male,Dark,3,Cigarette,Messy Hair,Earring,,,,
5245,Punk #5245,Human,Male,Medium,3,Goat,Do-rag,3D Glasses,,,,
5246,Punk #5246,Human,Male,Light,2,Gold Chain,Fedora,,,,,
5247,Punk #5247,Human,Male,Medium,3,Chinstrap,Horned Rim Glasses,Mohawk,,,,
5248,Punk #5248,Human,Female,Medium,3,Mohawk,Green Eye Shadow,Earring,,,,
5249,Punk #5249,Human,Male,Light,3,Classic Shades,Earring,Headband,,,,
5250,Punk #5250,Human,Female,Light,2,Blue Eye Shadow,Knitted Cap,,,,,
5251,Punk #5251,Human,Female,Light,5,Vape,Bandana,Hot Lipstick,Earring,Clown Eyes Blue,,
5252,Punk #5252,Human,Male,Dark,3,Clown Eyes Blue,Front Beard Dark,Shaved Head,,,,
5253,Punk #5253,Zombie,Male,,2,Messy Hair,Mole,,,,,
5254,Punk #5254,Human,Female,Dark,3,Stringy Hair,Clown Eyes Blue,Cigarette,,,,
5255,Punk #5255,Human,Male,Dark,3,Buck Teeth,Normal Beard,Shaved Head,,,,
5256,Punk #5256,Human,Female,Dark,3,Mole,Hot Lipstick,Wild Blonde,,,,
5257,Punk #5257,Human,Male,Albino,4,Handlebars,Vape,Regular Shades,Mohawk Dark,,,
5258,Punk #5258,Human,Male,Dark,2,Clown Eyes Blue,Headband,,,,,
